20480,4.253508567810059,153,-0.006430377959623002,0.021635797165799886,2.751024314016104,0.007995346731331666,14.798649172876733,"runs\2026-04-07-22_08_03\chkpts\2026-04-07-22_31_10.pt"
40960,11.305513381958008,207,-0.0016907882833038456,0.1234967342345044,2.774815642088652,0.0071447346679633485,16.052658481887253,"runs\2026-04-07-22_08_03\chkpts\2026-04-07-22_50_38.pt"
61440,14.048510551452637,273,-0.0008709596440894529,0.1754454327514395,2.767094046622515,0.007634540493017994,16.416186677150662,"runs\2026-04-07-22_08_03\chkpts\2026-04-07-23_10_29.pt"
81920,11.360002517700195,359,-0.0021972846501739697,0.11166675016283989,2.714498794078827,0.0074926288871211,16.458131958410622,"runs\2026-04-07-22_08_03\chkpts\2026-04-07-23_31_04.pt"
20480,27.567523956298828,50,-0.000993801096046809,0.1761308895656839,2.6764568358659746,0.005929699909756891,17.676248696503833,"runs\2026-04-07-22_08_03\chkpts\2026-04-08-00_17_38.pt"
40960,11.014504432678223,153,-0.00029533153428928927,0.1716065814020112,2.645103544741869,0.007544224117009435,16.834294328759558,"runs\2026-04-07-22_08_03\chkpts\2026-04-08-00_38_53.pt"
61440,11.30700397491455,272,0.00010371341923018918,0.10366294906707481,2.608097135275602,0.007483207758923527,16.421722927604076,"runs\2026-04-07-22_08_03\chkpts\2026-04-08-01_00_41.pt"
81920,15.067512512207031,390,0.0012668778304941951,0.13237478012451903,2.547158581018448,0.011751948758319485,16.22957317105892,"runs\2026-04-07-22_08_03\chkpts\2026-04-08-01_22_27.pt"
102400,40.92251205444336,431,-0.00044042593217454853,0.14116163981379942,2.5208751156926157,0.0068190121106454175,16.559401960007726,"runs\2026-04-07-22_08_03\chkpts\2026-04-08-01_41_23.pt"
122880,22.341508865356445,488,-0.0006015660444973036,0.1726557035697624,2.5091308511793615,0.007622214592993259,16.707274960268926,"runs\2026-04-07-22_08_03\chkpts\2026-04-08-02_00_54.pt"
143360,20.783004760742188,539,-0.0016225687621044926,0.15742494317237288,2.4606979086995127,0.007884527632268146,16.840182051051507,"runs\2026-04-07-22_08_03\chkpts\2026-04-08-02_20_13.pt"
163840,31.720504760742188,581,-0.004890081018675119,0.19485207262914628,2.448063089698553,0.009347214883018751,16.975322166481703,"runs\2026-04-07-22_08_03\chkpts\2026-04-08-02_39_11.pt"
184320,62.34001541137695,618,-0.004554043430835009,0.29737376815173777,2.3961370371282102,0.01449421123979846,17.098885643959903,"runs\2026-04-07-22_08_03\chkpts\2026-04-08-02_57_59.pt"
204800,65.91099548339844,649,-0.002699726159335114,0.1294805607292801,2.355579160898924,0.0142541103559779,17.217780707485893,"runs\2026-04-07-22_08_03\chkpts\2026-04-08-03_16_34.pt"
225280,77.08547973632812,682,-0.0028443415139918216,0.1192761329584755,2.3117637149989605,0.017123892226663884,17.311352160395675,"runs\2026-04-07-22_08_03\chkpts\2026-04-08-03_35_13.pt"
245760,67.36100769042969,717,0.001860472837870475,0.17812944448087364,2.2946641832590102,0.01865229131653905,17.3853853675716,"runs\2026-04-07-22_08_03\chkpts\2026-04-08-03_53_56.pt"
266240,83.46098327636719,751,-0.0029898422362748533,0.13620387888513505,2.2773113273084165,0.018714307775371707,17.451747730758665,"runs\2026-04-07-22_08_03\chkpts\2026-04-08-04_12_35.pt"
286720,81.23500061035156,785,-0.005417970848793629,0.19796533880289643,2.2497134312987326,0.031730824182159265,17.508390453258507,"runs\2026-04-07-22_08_03\chkpts\2026-04-08-04_31_16.pt"
307200,82.4059829711914,819,-0.006124647540855221,0.2105953158112243,2.207011944800615,0.026678931654896588,17.557661456119558,"runs\2026-04-07-22_08_03\chkpts\2026-04-08-04_49_56.pt"
327680,92.09548950195312,850,-0.007769559383450542,0.17263263195054607,2.16584916934371,0.0228023607909563,17.606898995289622,"runs\2026-04-07-22_08_03\chkpts\2026-04-08-05_08_30.pt"
