20480,1.3135005235671997,180,-0.018115888167812955,0.004092140244028997,2.736833471059799,0.013588831115339418,14.177044875347846,"runs\large-model-ppo\chkpts\2026-04-09-23_56_14.pt,0,0,0"
40960,11.829547882080078,218,-0.021704628484440037,0.011466034341719934,2.748051283508539,0.020049091117107308,15.897006168918063,"runs\large-model-ppo\chkpts\2026-04-10-00_15_06.pt,0,0,0"
61440,15.575071334838867,260,-0.018425460562866647,0.02504297388077248,2.7582243494689465,0.023570598024525678,16.529852924921663,"runs\large-model-ppo\chkpts\2026-04-10-00_34_06.pt,0,0,0"
81920,14.63104248046875,305,-0.015936464368132876,0.03092162016837392,2.7463746637105944,0.027770515937299935,16.841513808546694,"runs\large-model-ppo\chkpts\2026-04-10-00_53_13.pt,0,0,0"
102400,24.231504440307617,350,-0.01314595166768413,0.04157761599926744,2.737509647011757,0.022923123894724996,17.037980560730993,"runs\large-model-ppo\chkpts\2026-04-10-01_12_19.pt,0,0,0"
122880,28.401020050048828,393,-0.02537472808326129,0.03661898823629599,2.7423478335142137,0.03143421285349177,17.178106796705794,"runs\large-model-ppo\chkpts\2026-04-10-01_31_22.pt,0,0,0"
143360,39.0490608215332,437,-0.020044956072524656,0.08330042520537972,2.6879596658051015,0.0319239544289303,17.27601094406098,"runs\large-model-ppo\chkpts\2026-04-10-01_50_27.pt,0,0,0"
163840,34.513023376464844,474,-0.03619283195585012,0.08045655740716029,2.6357344791293142,0.03237762995267986,17.37661135026652,"runs\large-model-ppo\chkpts\2026-04-10-02_09_18.pt,0,0,0"
184320,35.430511474609375,513,-0.03594898734154413,0.09283332035993226,2.57213251888752,0.06149578282056609,17.44966116747991,"runs\large-model-ppo\chkpts\2026-04-10-02_28_12.pt,0,0,0"
204800,46.1209831237793,566,-0.050503450894029814,0.08423520537035074,2.4877255082130434,0.0742534021526808,17.462639592545692,"runs\large-model-ppo\chkpts\2026-04-10-02_47_37.pt,0,0,0"
225280,73.03897857666016,592,-0.0447922550549265,0.06523117624165024,2.3828755125403402,0.10185171500197612,17.55394284231576,"runs\large-model-ppo\chkpts\2026-04-10-03_06_03.pt,0,0,0"
