1000,0.35444432497024536,9,0.019487695768475533,-0.7688158750534058,0.1988035887479782,0.36652708053588867,13.86230638370085,"runs\redq\chkpts\2026-04-14-19_00_31.pt"
1000,0.5066664218902588,9,0.02989143133163452,-0.8346669673919678,0.197614386677742,0.43548452854156494,13.95166150232597,"runs\redq\chkpts\2026-04-14-19_11_07.pt"
1005,0.5066664218902588,9,0.09407796710729599,-0.5845216989517212,0.19411455988883972,0.20224477257579565,12.645834956834411,"runs\redq\chkpts\2026-04-14-19_11_15.pt"
1010,0.5066664218902588,9,0.08928742073476315,-0.6259540617465973,0.18842725753784179,0.27430556118488314,11.574686635410606,"runs\redq\chkpts\2026-04-14-19_11_22.pt"
1015,0.5066664218902588,9,0.18025961481034755,-0.8342315882444382,0.1830882579088211,0.6273513913154602,10.684111584182173,"runs\redq\chkpts\2026-04-14-19_11_30.pt"
1020,0.5066664218902588,9,0.1318832863122225,-0.886914125084877,0.1781054198741913,0.6035848051309586,9.925893435377688,"runs\redq\chkpts\2026-04-14-19_11_38.pt"
10000,10.353500366210938,101,1.3012433917436625,-8.774710251300707,0.06097217208951374,8.95633142806544,0.7539459125181648,"runs\redq\chkpts\2026-04-14-22_56_03.pt"
20000,82.95799255371094,218,3.5521996182084083,-13.863722900557518,0.06345827509006485,14.06204665799141,0.710018664682531,"runs\redq\chkpts\2026-04-15-03_04_28.pt"
30000,71.14549255371094,339,8.036547963142395,-24.90947927341461,0.07237466413415969,25.12665750217438,0.6961754812402786,"runs\redq\chkpts\2026-04-15-07_13_12.pt"
40000,42.40100860595703,454,9.223672933393717,-26.397148436164855,0.04925156648233533,26.54488178768158,0.6899629242631327,"runs\redq\chkpts\2026-04-15-11_21_14.pt"
50000,63.28400802612305,571,10.329829378163815,-27.851797055053712,0.033363155160099266,27.951851343154907,0.6865843928977426,"runs\redq\chkpts\2026-04-15-15_28_44.pt"
60000,63.843994140625,682,11.229843031895161,-29.027848952293397,0.027022338053025306,29.10886899776459,0.6839642351996175,"runs\redq\chkpts\2026-04-15-19_37_04.pt"
1000,0.42444419860839844,9,3.431466817855835,-28.838783264160156,0.025746576488018036,28.913555145263672,13.890681950793683,"runs\redq\chkpts\2026-04-17-19_34_35.pt"
1000,0.10599996894598007,10,9.6422119140625,-28.594844818115234,0.02565874345600605,28.66563606262207,13.531898944379645,"runs\redq\chkpts\2026-04-17-19_41_26.pt"
1000,0.6914281845092773,7,3.342679262161255,-28.756668090820312,0.025509148836135864,28.825170516967773,14.846706424520159,"runs\redq\chkpts\2026-04-17-19_56_54.pt"
1000,0.4611108601093292,9,9.455504417419434,-28.746593475341797,0.025366825982928276,28.815256118774414,14.029732045519133,"runs\redq\chkpts\2026-04-17-20_02_38.pt"
2000,2.08349999319762,40,14.349259482962745,-26.42451504298619,0.02487440038073276,26.498261962618148,12.264109466851895,"runs\redq\chkpts\2026-04-17-20_44_04.pt",22,22,0
2000,2.429499984253198,33,8.154165810346603,-22.534482421875,0.019140635170042514,22.569482574462892,13.076432849355353,"runs\redq\chkpts\2026-04-17-20_48_04.pt",17,17,0
3000,5.373499989323318,42,7.326486647129059,-20.437770979745046,0.013843168171920947,20.46149508158366,13.82929001067161,"runs\redq\chkpts\2026-04-17-20_49_08.pt",9,9,0
4000,8.444999985583127,51,4.8480280847066926,-18.98522885640462,0.011212040781087819,19.009296644301642,14.239242796471737,"runs\redq\chkpts\2026-04-17-20_50_12.pt",9,9,0
5000,9.93699998864904,61,3.7301181253223192,-17.644983881995792,0.00985014152580074,17.67164134979248,14.43190231066995,"runs\redq\chkpts\2026-04-17-20_51_18.pt",10,10,0
6000,8.854499984439462,72,3.15436845896549,-16.41025536559349,0.008422908665569023,16.430230761683266,14.507775793879016,"runs\redq\chkpts\2026-04-17-20_52_25.pt",11,11,0
7000,8.661999970022588,81,2.707844776766641,-15.320803846631732,0.0067489157275607186,15.33815218153454,14.65739897814082,"runs\redq\chkpts\2026-04-17-20_53_29.pt",9,9,0
8000,9.147999968659132,89,2.371308802104578,-14.347068088810618,0.006446260550036663,14.367594765453804,14.81055182254475,"runs\redq\chkpts\2026-04-17-20_54_32.pt",8,8,0
9000,9.473499965667724,95,2.0373373354785143,-13.494747638702393,0.007490261492785066,13.518474364280701,15.012702328758403,"runs\redq\chkpts\2026-04-17-20_55_31.pt",6,6,0
10000,9.431499952450395,97,1.3635517274960876,-12.787829452090794,0.007424258795152936,12.80932264857822,15.307029976054515,"runs\redq\chkpts\2026-04-17-20_56_25.pt",2,0,1
11000,0.01699999962002039,120,1.6722146508921134,-11.881297479596054,0.005889491153586852,11.897603904991819,14.883920196975835,"runs\redq\chkpts\2026-04-17-20_57_51.pt",23,0,23
12000,1.9054999965243042,132,1.4793934634951658,-10.89715021710063,0.006287315297265386,10.920902518338936,14.855572020491417,"runs\redq\chkpts\2026-04-17-20_58_59.pt",12,4,8
13000,7.267499995138496,143,0.9315152955664829,-10.189038753509521,0.009601660305634141,10.226292805238204,14.858540302838906,"runs\redq\chkpts\2026-04-17-21_00_06.pt",11,11,0
14000,8.799499994236976,156,0.9657184774177554,-9.475505580072818,0.010786869259470182,9.50871985891591,14.812872541615736,"runs\redq\chkpts\2026-04-17-21_01_17.pt",13,13,0
15000,8.335500003956259,170,1.029804676771164,-8.790952765423318,0.01133475914273573,8.825651251751443,14.750677971597177,"runs\redq\chkpts\2026-04-17-21_02_28.pt",14,14,0
